

tap.pl 1.8

EPQ (Threshold for 0.5 Quantile)	Unweighted Average TAP
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q1UW50_Q1UW50_9MYCO.phmmer/pfam21_Q1UW50_Q1UW50_9MYCO.phmmer.spouge.1000	0.0669
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6G7M7_DDL_STAAS.phmmer/up_Q6G7M7_DDL_STAAS.phmmer.spouge.1000	0.0359
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1LKM7_Q1LKM7_RALME.phmmer/up_Q1LKM7_Q1LKM7_RALME.phmmer.spouge.1000	0.0970
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q33UM2_Q33UM2_9GAMM.phmmer/pfam21_Q33UM2_Q33UM2_9GAMM.phmmer.spouge.1000	0.5660
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7A5T6_Q7A5T6_STAAN.phmmer/up_Q7A5T6_Q7A5T6_STAAN.phmmer.spouge.1000	0.0659
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_P37383_RAD51_CHICK.phmmer/up_P37383_RAD51_CHICK.phmmer.spouge.1000	0.1766
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3IKB8_DNLJ_PSEHT.phmmer/up_Q3IKB8_DNLJ_PSEHT.phmmer.spouge.1000	0.7081
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8P1Y9_Q8P1Y9_STRP8.phmmer/up_Q8P1Y9_Q8P1Y9_STRP8.phmmer.spouge.1000	0.0479
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6NHJ1_Q6NHJ1_CORDI.phmmer/up_Q6NHJ1_Q6NHJ1_CORDI.phmmer.spouge.1000	0.3905
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q66GG4_Q66GG4_YERPS.phmmer/up_Q66GG4_Q66GG4_YERPS.phmmer.spouge.1000	0.3949
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4Z4R4_Q4Z4R4_PLABE.phmmer/up_Q4Z4R4_Q4Z4R4_PLABE.phmmer.spouge.1000	0.0095
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q21HH3_EFTS_SACD2.phmmer/up_Q21HH3_EFTS_SACD2.phmmer.spouge.1000	0.0289
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q08277_HSP82_MAIZE.phmmer/up_Q08277_HSP82_MAIZE.phmmer.spouge.1000	0.5271
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q63RD4_Q63RD4_BURPS.phmmer/up_Q63RD4_Q63RD4_BURPS.phmmer.spouge.1000	0.8962
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8PBT2_Q8PBT2_XANCP.phmmer/up_Q8PBT2_Q8PBT2_XANCP.phmmer.spouge.1000	0.0035
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4EC64_Q4EC64_9RICK.phmmer/up_Q4EC64_Q4EC64_9RICK.phmmer.spouge.1000	0.1359
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7CKB5_Q7CKB5_YERPE.phmmer/up_Q7CKB5_Q7CKB5_YERPE.phmmer.spouge.1000	0.3915
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8THK3_GUAAB_METAC.phmmer/up_Q8THK3_GUAAB_METAC.phmmer.spouge.1000	0.1024
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q41RI4_Q41RI4_FERAC.phmmer/pfam21_Q41RI4_Q41RI4_FERAC.phmmer.spouge.1000	0.0371
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7UIA9_Q7UIA9_RHOBA.phmmer/up_Q7UIA9_Q7UIA9_RHOBA.phmmer.spouge.1000	0.8374
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1ZMJ0_Q1ZMJ0_PHOAS.phmmer/up_Q1ZMJ0_Q1ZMJ0_PHOAS.phmmer.spouge.1000	0.8083
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q33PF7_Q33PF7_9GAMM.phmmer/pfam21_Q33PF7_Q33PF7_9GAMM.phmmer.spouge.1000	0.1383
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7TUB3_Q7TUB3_PROMP.phmmer/up_Q7TUB3_Q7TUB3_PROMP.phmmer.spouge.1000	0.0103
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_O66971_O66971_AQUAE.phmmer/up_O66971_O66971_AQUAE.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4BSM5_Q4BSM5_BURVI.phmmer/pfam21_Q4BSM5_Q4BSM5_BURVI.phmmer.spouge.1000	0.1818
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8R837_Q8R837_THETN.phmmer/up_Q8R837_Q8R837_THETN.phmmer.spouge.1000	0.1038
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3QAK9_Q3QAK9_9GAMM.phmmer/pfam21_Q3QAK9_Q3QAK9_9GAMM.phmmer.spouge.1000	0.0362
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q64D97_Q64D97_9ARCH.phmmer/up_Q64D97_Q64D97_9ARCH.phmmer.spouge.1000	0.0418
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8MSX9_Q8MSX9_DROME.phmmer/up_Q8MSX9_Q8MSX9_DROME.phmmer.spouge.1000	0.0544
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2K578_Q2K578_RHIEC.phmmer/up_Q2K578_Q2K578_RHIEC.phmmer.spouge.1000	0.8023
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9C4F5_Q9C4F5_9EURY.phmmer/up_Q9C4F5_Q9C4F5_9EURY.phmmer.spouge.1000	0.6784
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3SM86_Q3SM86_THIDA.phmmer/up_Q3SM86_Q3SM86_THIDA.phmmer.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8RK20_Q8RK20_PSEPU.phmmer/up_Q8RK20_Q8RK20_PSEPU.phmmer.spouge.1000	0.5419
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5RDK4_Q5RDK4_PONAB.phmmer/up_Q5RDK4_Q5RDK4_PONAB.phmmer.spouge.1000	0.0142
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4SQA0_Q4SQA0_TETNG.phmmer/up_Q4SQA0_Q4SQA0_TETNG.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3BQ87_Q3BQ87_XANC5.phmmer/up_Q3BQ87_Q3BQ87_XANC5.phmmer.spouge.1000	0.5585
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7CIP7_Q7CIP7_YERPE.phmmer/up_Q7CIP7_Q7CIP7_YERPE.phmmer.spouge.1000	0.2317
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5F326_Q5F326_CHICK.phmmer/up_Q5F326_Q5F326_CHICK.phmmer.spouge.1000	0.0314
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q1X4C5_Q1X4C5_9FIRM.phmmer/pfam21_Q1X4C5_Q1X4C5_9FIRM.phmmer.spouge.1000	0.3068
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4BNE7_Q4BNE7_BURVI.phmmer/pfam21_Q4BNE7_Q4BNE7_BURVI.phmmer.spouge.1000	0.1150
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q316S6_Q316S6_DESDG.phmmer/up_Q316S6_Q316S6_DESDG.phmmer.spouge.1000	0.0337
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q33Q29_Q33Q29_9GAMM.phmmer/pfam21_Q33Q29_Q33Q29_9GAMM.phmmer.spouge.1000	0.6085
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2WVX8_Q2WVX8_CLOBE.phmmer/pfam21_Q2WVX8_Q2WVX8_CLOBE.phmmer.spouge.1000	0.1003
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7DC81_Q7DC81_PSEAE.phmmer/up_Q7DC81_Q7DC81_PSEAE.phmmer.spouge.1000	0.0111
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_P91550_P91550_CAEEL.phmmer/pfam21_P91550_P91550_CAEEL.phmmer.spouge.1000	0.2101
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9S384_Q9S384_MYCLE.phmmer/up_Q9S384_Q9S384_MYCLE.phmmer.spouge.1000	0.0118
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q98G92_Q98G92_RHILO.phmmer/up_Q98G92_Q98G92_RHILO.phmmer.spouge.1000	0.1252
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4FS76_Q4FS76_PSYA2.phmmer/up_Q4FS76_Q4FS76_PSYA2.phmmer.spouge.1000	0.3972
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4ZZ46_Q4ZZ46_PSEU2.phmmer/up_Q4ZZ46_Q4ZZ46_PSEU2.phmmer.spouge.1000	0.7398
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5KXK4_Q5KXK4_GEOKA.phmmer/up_Q5KXK4_Q5KXK4_GEOKA.phmmer.spouge.1000	0.1452
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3R518_Q3R518_XYLFA.phmmer/up_Q3R518_Q3R518_XYLFA.phmmer.spouge.1000	0.2388
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4C3Y2_Q4C3Y2_CROWT.phmmer/up_Q4C3Y2_Q4C3Y2_CROWT.phmmer.spouge.1000	0.0203
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4FTY9_Q4FTY9_PSYA2.phmmer/up_Q4FTY9_Q4FTY9_PSYA2.phmmer.spouge.1000	0.1913
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5VDC5_Q5VDC5_ASPFL.phmmer/up_Q5VDC5_Q5VDC5_ASPFL.phmmer.spouge.1000	0.0037
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2L227_Q2L227_BORA1.phmmer/up_Q2L227_Q2L227_BORA1.phmmer.spouge.1000	0.4556
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4APA8_Q4APA8_9CHLB.phmmer/pfam21_Q4APA8_Q4APA8_9CHLB.phmmer.spouge.1000	0.3007
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q972B2_Q972B2_SULTO.phmmer/up_Q972B2_Q972B2_SULTO.phmmer.spouge.1000	0.0087
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5CV93_Q5CV93_CRYPV.phmmer/up_Q5CV93_Q5CV93_CRYPV.phmmer.spouge.1000	0.0096
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6N1B0_Q6N1B0_RHOPA.phmmer/up_Q6N1B0_Q6N1B0_RHOPA.phmmer.spouge.1000	0.0266
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q6BS14_Q6BS14_DEBHA.phmmer/pfam21_Q6BS14_Q6BS14_DEBHA.phmmer.spouge.1000	0.7646
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8DMV6_URE1_THEEB.phmmer/up_Q8DMV6_URE1_THEEB.phmmer.spouge.1000	0.8711
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2GK25_OBG_ANAPZ.phmmer/up_Q2GK25_OBG_ANAPZ.phmmer.spouge.1000	0.1129
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2XGT8_Q2XGT8_PSEPU.phmmer/pfam21_Q2XGT8_Q2XGT8_PSEPU.phmmer.spouge.1000	0.1734
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8Y3U7_Q8Y3U7_LISMO.phmmer/up_Q8Y3U7_Q8Y3U7_LISMO.phmmer.spouge.1000	0.0824
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q4B4K0_Q4B4K0_9BURK.phmmer/pfam21_Q4B4K0_Q4B4K0_9BURK.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4C8I9_Q4C8I9_CROWT.phmmer/up_Q4C8I9_Q4C8I9_CROWT.phmmer.spouge.1000	0.7097
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q72BR5_Q72BR5_DESVH.phmmer/up_Q72BR5_Q72BR5_DESVH.phmmer.spouge.1000	0.1033
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_O93775_O93775_HALSA.phmmer/up_O93775_O93775_HALSA.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2AJQ0_Q2AJQ0_9BACI.phmmer/pfam21_Q2AJQ0_Q2AJQ0_9BACI.phmmer.spouge.1000	0.0386
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9HNT7_Q9HNT7_HALSA.phmmer/up_Q9HNT7_Q9HNT7_HALSA.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7TUN9_Q7TUN9_PROMM.phmmer/up_Q7TUN9_Q7TUN9_PROMM.phmmer.spouge.1000	0.2754
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q423K9_Q423K9_DESHA.phmmer/pfam21_Q423K9_Q423K9_DESHA.phmmer.spouge.1000	0.0702
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q41PP5_Q41PP5_METBU.phmmer/pfam21_Q41PP5_Q41PP5_METBU.phmmer.spouge.1000	0.1142
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8ZW38_Q8ZW38_PYRAE.phmmer/up_Q8ZW38_Q8ZW38_PYRAE.phmmer.spouge.1000	0.1176
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_O29217_O29217_ARCFU.phmmer/up_O29217_O29217_ARCFU.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q82MC8_Q82MC8_STRAW.phmmer/up_Q82MC8_Q82MC8_STRAW.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4K7R9_Q4K7R9_PSEF5.phmmer/up_Q4K7R9_Q4K7R9_PSEF5.phmmer.spouge.1000	0.0064
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2NFN7_Q2NFN7_METST.phmmer/up_Q2NFN7_Q2NFN7_METST.phmmer.spouge.1000	0.0484
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q26XD4_Q26XD4_XANP2.phmmer/pfam21_Q26XD4_Q26XD4_XANP2.phmmer.spouge.1000	0.3525
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8TKH5_Q8TKH5_METAC.phmmer/up_Q8TKH5_Q8TKH5_METAC.phmmer.spouge.1000	0.0386
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q331Q2_Q331Q2_9ACTO.phmmer/up_Q331Q2_Q331Q2_9ACTO.phmmer.spouge.1000	0.0307
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2H719_Q2H719_CHAGB.phmmer/up_Q2H719_Q2H719_CHAGB.phmmer.spouge.1000	0.0131
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1ZZK0_Q1ZZK0_9BACT.phmmer/up_Q1ZZK0_Q1ZZK0_9BACT.phmmer.spouge.1000	1.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9C104_GDE1_SCHPO.phmmer/up_Q9C104_GDE1_SCHPO.phmmer.spouge.1000	0.0004
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_O69146_O69146_BACSU.phmmer/up_O69146_O69146_BACSU.phmmer.spouge.1000	0.0042
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6TBN8_Q6TBN8_9NOST.phmmer/up_Q6TBN8_Q6TBN8_9NOST.phmmer.spouge.1000	0.0337
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8NJX5_Q8NJX5_9FUNG.phmmer/up_Q8NJX5_Q8NJX5_9FUNG.phmmer.spouge.1000	0.1987
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q96I86_Q96I86_HUMAN.phmmer/pfam21_Q96I86_Q96I86_HUMAN.phmmer.spouge.1000	0.0033
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q50QX4_Q50QX4_ENTHI.phmmer/pfam21_Q50QX4_Q50QX4_ENTHI.phmmer.spouge.1000	0.0156
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9ZFY2_Q9ZFY2_9DEIN.phmmer/up_Q9ZFY2_Q9ZFY2_9DEIN.phmmer.spouge.1000	0.7811
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2PMV6_Q2PMV6_CYPCA.phmmer/pfam21_Q2PMV6_Q2PMV6_CYPCA.phmmer.spouge.1000	0.1711
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q9XUC3_Q9XUC3_CAEEL.phmmer/pfam21_Q9XUC3_Q9XUC3_CAEEL.phmmer.spouge.1000	0.0087
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q7QGM3_Q7QGM3_ANOGA.phmmer/up_Q7QGM3_Q7QGM3_ANOGA.phmmer.spouge.1000	0.0205
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q3XMF2_Q3XMF2_9PROT.phmmer/pfam21_Q3XMF2_Q3XMF2_9PROT.phmmer.spouge.1000	0.0040
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9AIH1_Q9AIH1_CARRU.phmmer/up_Q9AIH1_Q9AIH1_CARRU.phmmer.spouge.1000	0.0022
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q7R2C6_Q7R2C6_GIALA.phmmer/pfam21_Q7R2C6_Q7R2C6_GIALA.phmmer.spouge.1000	0.0032
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q94FS0_Q94FS0_LOLRI.phmmer/up_Q94FS0_Q94FS0_LOLRI.phmmer.spouge.1000	0.2891
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q940A2_P2C31_ARATH.phmmer/up_Q940A2_P2C31_ARATH.phmmer.spouge.1000	0.7500
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q8VYB2_Q8VYB2_ARATH.phmmer/up_Q8VYB2_Q8VYB2_ARATH.phmmer.spouge.1000	0.0028
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q1SJT6_Q1SJT6_MEDTR.phmmer/pfam21_Q1SJT6_Q1SJT6_MEDTR.phmmer.spouge.1000	0.5654
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q50PU3_Q50PU3_ENTHI.phmmer/pfam21_Q50PU3_Q50PU3_ENTHI.phmmer.spouge.1000	0.0000
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q1L5Y1_Q1L5Y1_9FILI.phmmer/up_Q1L5Y1_Q1L5Y1_9FILI.phmmer.spouge.1000	0.0011
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3UHC8_Q3UHC8_MOUSE.phmmer/up_Q3UHC8_Q3UHC8_MOUSE.phmmer.spouge.1000	0.2911
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q6TLZ7_Q6TLZ7_MYCUL.phmmer/up_Q6TLZ7_Q6TLZ7_MYCUL.phmmer.spouge.1000	0.0186
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q35QU1_Q35QU1_9BRAD.phmmer/pfam21_Q35QU1_Q35QU1_9BRAD.phmmer.spouge.1000	0.1593
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q2JS57_Q2JS57_SYNJA.phmmer/up_Q2JS57_Q2JS57_SYNJA.phmmer.spouge.1000	0.0800
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q25VU5_Q25VU5_MYCVN.phmmer/pfam21_Q25VU5_Q25VU5_MYCVN.phmmer.spouge.1000	0.0242
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q5E2L7_HLDE_VIBF1.phmmer/up_Q5E2L7_HLDE_VIBF1.phmmer.spouge.1000	0.8783
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9RFK9_Q9RFK9_STIAU.phmmer/up_Q9RFK9_Q9RFK9_STIAU.phmmer.spouge.1000	0.1639
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q9I181_Q9I181_PSEAE.phmmer/pfam21_Q9I181_Q9I181_PSEAE.phmmer.spouge.1000	0.3264
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9KJ00_Q9KJ00_SORCE.phmmer/up_Q9KJ00_Q9KJ00_SORCE.phmmer.spouge.1000	0.0186
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q4LD27_Q4LD27_MICAE.phmmer/up_Q4LD27_Q4LD27_MICAE.phmmer.spouge.1000	0.0273
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q92Q05_Q92Q05_RHIME.phmmer/up_Q92Q05_Q92Q05_RHIME.phmmer.spouge.1000	0.4795
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2DXF2_Q2DXF2_ACICE.phmmer/pfam21_Q2DXF2_Q2DXF2_ACICE.phmmer.spouge.1000	0.1042
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q9AKJ4_Q9AKJ4_RICRI.phmmer/up_Q9AKJ4_Q9AKJ4_RICRI.phmmer.spouge.1000	0.0017
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/up_Q3IKL4_Q3IKL4_PSEHT.phmmer/up_Q3IKL4_Q3IKL4_PSEHT.phmmer.spouge.1000	0.0258
/panfs/pan1/iglobal/projs/multiDomainBenchmarkRuns/MultiDomainBenchmark-test/phmmer/pfam21_Q2XA71_Q2XA71_PSEPU.phmmer/pfam21_Q2XA71_Q2XA71_PSEPU.phmmer.spouge.1000	0.1271
